FileName,esoteric,esoteric_recover,esoteric_jsdec,esoteric_illu,esoteric_sd,esoteric_safe,fk,fk_recover,fk_jsdec,fk_illu,fk_sd,fk_safe
57449.js,-1.0,1.0,-1.0,-1.0,0.3279024492370687,-1.0,-1.0,1.0,-1.0,-1.0,0.3279024492370687,-1.0
57455.js,-1.0,1.0,-1.0,-1.0,0.23822585815845693,-1.0,-1.0,1.0,-1.0,-1.0,0.23822585815845693,-1.0
57481.js,-1.0,1.0,-1.0,-1.0,0.24509489202586757,-1.0,-1.0,1.0,-1.0,-1.0,0.24509489202586757,-1.0
57567.js,-1.0,1.0,-1.0,-1.0,0.13761249241123732,-1.0,0.79115480528524,1.0,-1.0,1.0,0.13761249241123732,-1.0
5758.js,-1.0,1.0,-1.0,-1.0,0.4781996949394318,-1.0,-1.0,1.0,-1.0,-1.0,0.4781996949394318,-1.0
57583.js,-1.0,1.0,-1.0,-1.0,0.32921770745077455,-1.0,-1.0,1.0,-1.0,-1.0,0.32921770745077455,-1.0
57591.js,-1.0,1.0,-1.0,-1.0,0.23455410770264046,-1.0,0.9617163101410254,1.0,-1.0,-1.0,0.23455410770264046,-1.0
57617.js,-1.0,1.0,-1.0,-1.0,0.2390998474697159,-1.0,0.9143368661286194,1.0,-1.0,-1.0,0.2390998474697159,-1.0
57674.js,1.0,1.0,-1.0,1.0,0.026919095102908276,1.0,1.0,1.0,-1.0,1.0,0.026919095102908276,1.0
57698.js,-1.0,1.0,-1.0,-1.0,0.2543615398613999,-1.0,0.9734894474315844,1.0,-1.0,1.0,0.2543615398613999,-1.0
5784.js,-1.0,1.0,-1.0,-1.0,0.4467335726678566,-1.0,0.9751029230815826,1.0,-1.0,-1.0,0.4467335726678566,0.8481539438775314
57951.js,-1.0,1.0,-1.0,-1.0,0.33239424408950935,-1.0,-1.0,1.0,-1.0,-1.0,0.33239424408950935,-1.0
57964.js,-1.0,1.0,-1.0,-1.0,0.3753110935548981,-1.0,0.9518330311267906,1.0,-1.0,1.0,0.3753110935548981,-1.0
57973.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
58032.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
58229.js,-1.0,1.0,-1.0,-1.0,0.35208769419070446,-1.0,-1.0,1.0,-1.0,-1.0,0.35208769419070446,-1.0
58294.js,-1.0,1.0,-1.0,-1.0,0.27031025295064476,-1.0,0.8347987115999216,1.0,-1.0,0.8299250027587323,0.27031025295064476,0.6605782590758164
58412.js,-1.0,1.0,-1.0,-1.0,0.2782983390059016,-1.0,-1.0,1.0,-1.0,-1.0,0.2782983390059016,-1.0
58487.js,-1.0,1.0,-1.0,-1.0,0.4047174655071816,-1.0,-1.0,1.0,-1.0,-1.0,0.4047174655071816,-1.0
58550.js,-1.0,1.0,-1.0,-1.0,0.2113334704886859,-1.0,1.0,1.0,-1.0,0.7352146220938077,0.2113334704886859,1.0
58570.js,-1.0,1.0,-1.0,-1.0,0.20997257457761503,-1.0,-1.0,1.0,-1.0,-1.0,0.20997257457761503,-1.0
58616.js,-1.0,1.0,-1.0,-1.0,0.26734081947616867,-1.0,0.9066867635238646,1.0,-1.0,1.0,0.26734081947616867,0.8088154635607655
58645.js,-1.0,1.0,-1.0,-1.0,0.17777388183357698,-1.0,-1.0,1.0,-1.0,-1.0,0.17777388183357698,-1.0
58685.js,-1.0,1.0,-1.0,-1.0,0.35382101189719767,-1.0,-1.0,1.0,-1.0,-1.0,0.35382101189719767,-1.0
5888.js,-1.0,1.0,-1.0,-1.0,0.5369501596899379,-1.0,0.9943542498812346,1.0,-1.0,0.9888575909503124,0.5369501596899379,0.965688839398042
59012.js,-1.0,1.0,-1.0,-1.0,0.3474067666269133,-1.0,-1.0,1.0,-1.0,-1.0,0.3474067666269133,-1.0
5905.js,-1.0,1.0,-1.0,-1.0,0.5740273940089152,-1.0,0.9467573148904453,1.0,-1.0,-1.0,0.5740273940089152,0.8717487291852457
59075.js,-1.0,1.0,-1.0,-1.0,0.35809818788048914,-1.0,-1.0,1.0,-1.0,-1.0,0.35809818788048914,-1.0
59093.js,-1.0,1.0,-1.0,-1.0,0.32406782282605645,-1.0,-1.0,1.0,-1.0,-1.0,0.32406782282605645,-1.0
59099.js,-1.0,1.0,-1.0,-1.0,0.30260753395009227,-1.0,0.9772453576069554,1.0,-1.0,0.9867766060134577,0.30260753395009227,-1.0
59106.js,-1.0,1.0,-1.0,-1.0,0.5503965189247735,-1.0,-1.0,1.0,-1.0,-1.0,0.5503965189247735,-1.0
59117.js,-1.0,1.0,-1.0,-1.0,0.48716194848670286,-1.0,-1.0,1.0,-1.0,-1.0,0.48716194848670286,-1.0
59156.js,-1.0,1.0,-1.0,-1.0,0.23747391834174783,-1.0,0.9853775774353285,1.0,-1.0,1.0,0.23747391834174783,-1.0
59164.js,-1.0,1.0,-1.0,-1.0,0.37734323657704205,-1.0,-1.0,1.0,-1.0,-1.0,0.37734323657704205,-1.0
59167.js,-1.0,1.0,-1.0,-1.0,0.5548868205693055,-1.0,-1.0,1.0,-1.0,-1.0,0.5548868205693055,-1.0
59261.js,-1.0,1.0,-1.0,-1.0,0.43597774464694716,-1.0,-1.0,1.0,-1.0,-1.0,0.43597774464694716,-1.0
59294.js,-1.0,1.0,-1.0,-1.0,0.40625254225002255,-1.0,-1.0,1.0,-1.0,-1.0,0.40625254225002255,-1.0
59296.js,-1.0,1.0,-1.0,-1.0,0.43241461776437984,-1.0,-1.0,1.0,-1.0,-1.0,0.43241461776437984,-1.0
59309.js,-1.0,1.0,-1.0,-1.0,0.27331951505930374,-1.0,-1.0,1.0,-1.0,-1.0,0.27331951505930374,-1.0
59534.js,-1.0,1.0,-1.0,-1.0,0.0761386987626881,-1.0,1.0,1.0,-1.0,1.0,0.0761386987626881,1.0
59540.js,-1.0,1.0,-1.0,-1.0,0.16409896784637873,-1.0,1.0,1.0,-1.0,1.0,0.16409896784637873,-1.0
59730.js,-1.0,1.0,-1.0,-1.0,0.35554776366715396,-1.0,-1.0,1.0,-1.0,-1.0,0.35554776366715396,-1.0
59875.js,-1.0,1.0,-1.0,-1.0,0.14953343588376805,-1.0,0.7446687115861395,1.0,-1.0,1.0,0.14953343588376805,-1.0
6010.js,-1.0,1.0,-1.0,-1.0,0.26591467134349245,-1.0,1.0,1.0,-1.0,1.0,0.26591467134349245,0.9672041516493516
60128.js,-1.0,1.0,-1.0,-1.0,0.11907012119677525,-1.0,0.9363821838346235,1.0,-1.0,-1.0,0.11907012119677525,-1.0
6014.js,-1.0,1.0,-1.0,-1.0,0.6387811990396465,-1.0,-1.0,1.0,-1.0,-1.0,0.6387811990396465,-1.0
60275.js,-1.0,1.0,-1.0,-1.0,0.14185425968999382,-1.0,0.8894991799933214,1.0,-1.0,0.4085143369505322,0.14185425968999382,0.8894991799933214
60326.js,-1.0,1.0,-1.0,-1.0,0.07122123116119197,-1.0,1.0,1.0,-1.0,1.0,0.07122123116119197,1.0
60393.js,-1.0,1.0,-1.0,-1.0,0.18324851568672418,-1.0,1.0,1.0,-1.0,1.0,0.18324851568672418,0.8576492931439955
60544.js,-1.0,1.0,-1.0,-1.0,0.41745502018052427,-1.0,-1.0,1.0,-1.0,-1.0,0.41745502018052427,-1.0
60633.js,-1.0,1.0,-1.0,-1.0,0.4128129844878666,-1.0,-1.0,1.0,-1.0,-1.0,0.4128129844878666,-1.0
60774.js,-1.0,1.0,-1.0,-1.0,0.3091087469685308,-1.0,-1.0,1.0,-1.0,-1.0,0.3091087469685308,-1.0
60820.js,-1.0,1.0,-1.0,-1.0,0.2238276440238091,-1.0,-1.0,1.0,-1.0,-1.0,0.2238276440238091,-1.0
60881.js,-1.0,1.0,-1.0,-1.0,0.3753110935548981,-1.0,-1.0,1.0,-1.0,-1.0,0.3753110935548981,-1.0
60966.js,-1.0,1.0,-1.0,-1.0,0.20446097831279028,-1.0,-1.0,1.0,-1.0,-1.0,0.20446097831279028,-1.0
61006.js,-1.0,1.0,-1.0,-1.0,0.29461074512535557,-1.0,-1.0,1.0,-1.0,-1.0,0.29461074512535557,-1.0
61022.js,-1.0,1.0,-1.0,-1.0,0.27131897585215986,-1.0,-1.0,1.0,-1.0,-1.0,0.27131897585215986,-1.0
61136.js,-1.0,1.0,-1.0,-1.0,0.17583479290554319,-1.0,0.8117077033708016,1.0,-1.0,0.769800358919501,0.17583479290554319,0.7423923386456233
61201.js,-1.0,1.0,-1.0,-1.0,0.3836408422762512,-1.0,0.9595886907912932,1.0,-1.0,1.0,0.3836408422762512,0.838492070191254
61254.js,-1.0,1.0,-1.0,-1.0,0.08928053815224023,-1.0,0.9139076937674137,1.0,-1.0,1.0,0.08928053815224023,-1.0
61344.js,-1.0,1.0,-1.0,-1.0,0.07178425360775541,-1.0,-1.0,1.0,-1.0,-1.0,0.07178425360775541,-1.0
61443.js,-1.0,1.0,-1.0,-1.0,0.2738612787525831,-1.0,-1.0,1.0,-1.0,-1.0,0.2738612787525831,-1.0
61603.js,-1.0,1.0,-1.0,-1.0,0.2620440323938853,-1.0,-1.0,1.0,-1.0,-1.0,0.2620440323938853,-1.0
61618.js,-1.0,1.0,-1.0,-1.0,0.08512565307587486,-1.0,1.0,1.0,-1.0,1.0,0.08512565307587486,1.0
6162.js,-1.0,1.0,-1.0,-1.0,0.5482939850079146,-1.0,-1.0,1.0,-1.0,-1.0,0.5482939850079146,-1.0
61642.js,-1.0,1.0,-1.0,-1.0,0.20330897929703434,-1.0,1.0,1.0,-1.0,1.0,0.20330897929703434,1.0
61708.js,-1.0,1.0,-1.0,-1.0,0.21100175148665185,-1.0,0.8473185457363235,1.0,-1.0,0.8217780411620708,0.21100175148665185,0.7505553499465135
61733.js,-1.0,1.0,-1.0,-1.0,0.1098967455659645,-1.0,1.0,1.0,-1.0,1.0,0.1098967455659645,0.8198915917499229
61748.js,-1.0,1.0,-1.0,-1.0,0.12454964497475976,-1.0,1.0,1.0,-1.0,-1.0,0.12454964497475976,1.0
6175.js,-1.0,1.0,-1.0,-1.0,0.5152798430368777,-1.0,0.9664889370691633,1.0,-1.0,-1.0,0.5152798430368777,0.9338392188866194
61757.js,-1.0,1.0,-1.0,-1.0,0.21480429010345364,-1.0,0.9655810287305759,1.0,-1.0,1.0,0.21480429010345364,0.9120123092652647
61844.js,-1.0,1.0,-1.0,-1.0,0.19645567698153565,-1.0,-1.0,1.0,-1.0,-1.0,0.19645567698153565,-1.0
61902.js,-1.0,1.0,-1.0,-1.0,0.31733139113174724,-1.0,0.9484168381883898,1.0,-1.0,0.9462916232627814,0.31733139113174724,0.8276011668322952
61980.js,-1.0,1.0,-1.0,-1.0,0.3359506755546491,-1.0,-1.0,1.0,-1.0,-1.0,0.3359506755546491,-1.0
61999.js,-1.0,1.0,-1.0,-1.0,0.3030433475322798,-1.0,-1.0,1.0,-1.0,-1.0,0.3030433475322798,-1.0
62048.js,-1.0,1.0,-1.0,-1.0,0.23078316568852547,-1.0,-1.0,1.0,-1.0,-1.0,0.23078316568852547,-1.0
62225.js,-1.0,1.0,-1.0,-1.0,0.34404878319417337,-1.0,0.892369614796338,1.0,-1.0,0.717255730066289,0.34404878319417337,0.819891591749923
62277.js,-1.0,1.0,-1.0,-1.0,0.33288610108579697,-1.0,0.7531879463332265,1.0,-1.0,0.9216001090621722,0.33288610108579697,0.7284442638947097
6233.js,-1.0,1.0,-1.0,-1.0,0.3053575662125359,-1.0,1.0,1.0,-1.0,0.993310961716756,0.3053575662125359,0.867442794919067
62368.js,-1.0,1.0,-1.0,-1.0,0.12038585308576921,-1.0,0.7115124735378853,1.0,-1.0,0.5275043787166296,0.12038585308576921,0.7115124735378853
62461.js,-1.0,1.0,-1.0,-1.0,0.13210484783404447,-1.0,-1.0,1.0,-1.0,-1.0,0.13210484783404447,-1.0
62479.js,-1.0,1.0,-1.0,-1.0,0.29805774040039495,-1.0,-1.0,1.0,-1.0,-1.0,0.29805774040039495,-1.0
62696.js,-1.0,1.0,-1.0,-1.0,0.30929638085132755,-1.0,-1.0,1.0,-1.0,-1.0,0.30929638085132755,-1.0
62703.js,-1.0,1.0,-1.0,-1.0,0.3106002550832054,-1.0,-1.0,1.0,-1.0,-1.0,0.3106002550832054,-1.0
62758.js,-1.0,1.0,-1.0,-1.0,0.16484511834894675,-1.0,-1.0,1.0,-1.0,-1.0,0.16484511834894675,-1.0
6279.js,-1.0,1.0,-1.0,-1.0,0.14837775545201629,-1.0,1.0,1.0,-1.0,1.0,0.14837775545201629,1.0
62860.js,-1.0,1.0,-1.0,-1.0,0.39834404487092395,-1.0,-1.0,1.0,-1.0,-1.0,0.39834404487092395,-1.0
62914.js,-1.0,1.0,-1.0,-1.0,0.4838315810463509,-1.0,-1.0,1.0,-1.0,-1.0,0.4838315810463509,-1.0
62961.js,-1.0,1.0,-1.0,-1.0,0.5336082079913664,-1.0,-1.0,1.0,-1.0,-1.0,0.5336082079913664,-1.0
62996.js,-1.0,1.0,-1.0,-1.0,0.38006426891648576,-1.0,-1.0,1.0,-1.0,-1.0,0.38006426891648576,-1.0
63048.js,-1.0,1.0,-1.0,-1.0,0.33778371097651455,-1.0,-1.0,1.0,-1.0,-1.0,0.33778371097651455,-1.0
63067.js,-1.0,1.0,-1.0,-1.0,0.28212954629421216,-1.0,-1.0,1.0,-1.0,-1.0,0.28212954629421216,-1.0
63121.js,-1.0,1.0,-1.0,-1.0,0.255800119350867,-1.0,-1.0,1.0,-1.0,-1.0,0.255800119350867,-1.0
63155.js,-1.0,1.0,-1.0,-1.0,0.2920811502902517,-1.0,-1.0,1.0,-1.0,-1.0,0.2920811502902517,-1.0
63163.js,-1.0,1.0,-1.0,-1.0,0.14471361022898727,-1.0,1.0,1.0,-1.0,1.0,0.14471361022898727,1.0
63189.js,-1.0,1.0,-1.0,-1.0,0.05786195314091659,-1.0,-1.0,1.0,-1.0,-1.0,0.05786195314091659,-1.0
63225.js,-1.0,1.0,-1.0,-1.0,0.15552461556607852,-1.0,0.8280086818880266,1.0,-1.0,0.9672041516493516,0.15552461556607852,0.6896551724137931
63230.js,-1.0,1.0,-1.0,-1.0,0.2467843254621485,-1.0,-1.0,1.0,-1.0,-1.0,0.2467843254621485,-1.0
6329.js,-1.0,1.0,-1.0,-1.0,0.33251500494511543,-1.0,-1.0,1.0,-1.0,-1.0,0.33251500494511543,-1.0
63301.js,-1.0,1.0,-1.0,-1.0,0.31701607979252555,-1.0,-1.0,1.0,-1.0,-1.0,0.31701607979252555,-1.0
63316.js,-1.0,1.0,-1.0,-1.0,0.12404795156773063,-1.0,-1.0,1.0,-1.0,-1.0,0.12404795156773063,-1.0
634.js,-1.0,1.0,-1.0,-1.0,0.25560848870331004,-1.0,-1.0,1.0,-1.0,-1.0,0.25560848870331004,-1.0
63436.js,-1.0,1.0,-1.0,-1.0,0.20789692486854866,-1.0,0.9154165619788147,1.0,-1.0,-1.0,0.20789692486854866,-1.0
63481.js,-1.0,1.0,-1.0,-1.0,0.13620104492139978,-1.0,-1.0,1.0,-1.0,-1.0,0.13620104492139978,-1.0
63520.js,-1.0,1.0,-1.0,-1.0,0.4272922203303012,-1.0,-1.0,1.0,-1.0,-1.0,0.4272922203303012,-1.0
63540.js,-1.0,1.0,-1.0,-1.0,0.35444544257220684,-1.0,-1.0,1.0,-1.0,-1.0,0.35444544257220684,-1.0
63628.js,-1.0,1.0,-1.0,-1.0,0.36191227860576686,-1.0,-1.0,1.0,-1.0,-1.0,0.36191227860576686,-1.0
63663.js,-1.0,1.0,-1.0,-1.0,0.2716638178867841,-1.0,-1.0,1.0,-1.0,-1.0,0.2716638178867841,-1.0
63674.js,-1.0,1.0,-1.0,-1.0,0.29004514492165084,-1.0,-1.0,1.0,-1.0,-1.0,0.29004514492165084,-1.0
63698.js,-1.0,1.0,-1.0,-1.0,0.4945241572895123,-1.0,-1.0,1.0,-1.0,-1.0,0.4945241572895123,-1.0
6370.js,-1.0,1.0,-1.0,-1.0,0.20892286579828317,-1.0,1.0,1.0,-1.0,1.0,0.20892286579828317,0.9304083928170915
63735.js,-1.0,1.0,-1.0,-1.0,0.19495126827363615,-1.0,0.9355583341255231,1.0,-1.0,1.0,0.19495126827363615,-1.0
63757.js,-1.0,1.0,-1.0,-1.0,0.335467176188214,-1.0,-1.0,1.0,-1.0,-1.0,0.335467176188214,-1.0
63832.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
63886.js,-1.0,1.0,-1.0,-1.0,0.15784084898842182,-1.0,0.8645299348672512,1.0,-1.0,0.7509392614826383,0.15784084898842182,0.8645299348672512
63991.js,-1.0,1.0,-1.0,-1.0,0.28841887610258865,-1.0,0.9108546463618902,1.0,-1.0,-1.0,0.28841887610258865,0.8987898137227084
64206.js,-1.0,1.0,-1.0,-1.0,0.2718695339280605,-1.0,0.6354825969269967,1.0,-1.0,0.4950737714883372,0.2718695339280605,0.5766967882001443
6422.js,-1.0,1.0,-1.0,-1.0,0.21614823853578016,-1.0,-1.0,1.0,-1.0,-1.0,0.21614823853578016,-1.0
64381.js,-1.0,1.0,-1.0,-1.0,0.2199810397048386,-1.0,0.836632524273281,1.0,-1.0,0.7554678731204082,0.2199810397048386,0.7470421737034139
64405.js,-1.0,1.0,-1.0,-1.0,0.14953343588376805,-1.0,0.9100315103865801,1.0,-1.0,0.8839599998785473,0.14953343588376805,0.8010018789148142
64486.js,-1.0,1.0,-1.0,-1.0,0.32993436130498177,-1.0,0.824093394934317,1.0,-1.0,0.824529769545218,0.32993436130498177,0.6543341953083323
64731.js,-1.0,1.0,-1.0,-1.0,0.19862652384370802,-1.0,-1.0,1.0,-1.0,-1.0,0.19862652384370802,-1.0
6476.js,-1.0,1.0,-1.0,-1.0,0.5147287170674597,-1.0,0.9928086101192067,1.0,-1.0,-1.0,0.5147287170674597,0.8274605798682829
64890.js,-1.0,1.0,-1.0,-1.0,0.314937344882028,-1.0,-1.0,1.0,-1.0,-1.0,0.314937344882028,-1.0
64988.js,-1.0,1.0,-1.0,-1.0,0.29730245004552025,-1.0,-1.0,1.0,-1.0,-1.0,0.29730245004552025,-1.0
6500.js,-1.0,1.0,-1.0,-1.0,0.318783395246986,-1.0,-1.0,1.0,-1.0,-1.0,0.318783395246986,-1.0
65036.js,-1.0,1.0,-1.0,-1.0,0.35011907761491634,-1.0,0.87603069663883,1.0,-1.0,0.8580873749525448,0.35011907761491634,-1.0
65052.js,-1.0,1.0,-1.0,-1.0,0.4258111407187309,-1.0,-1.0,1.0,-1.0,-1.0,0.4258111407187309,-1.0
65083.js,-1.0,1.0,-1.0,-1.0,0.28338332454103404,-1.0,-1.0,1.0,-1.0,-1.0,0.28338332454103404,-1.0
65192.js,-1.0,1.0,-1.0,-1.0,0.2511492080899421,-1.0,1.0,1.0,-1.0,1.0,0.2511492080899421,1.0
65219.js,-1.0,1.0,-1.0,-1.0,0.3035910393631302,-1.0,-1.0,1.0,-1.0,-1.0,0.3035910393631302,-1.0
65234.js,-1.0,1.0,-1.0,-1.0,0.22750787759664504,-1.0,0.9512583076673057,1.0,-1.0,1.0,0.22750787759664504,-1.0
65267.js,-1.0,1.0,-1.0,-1.0,0.2593563195356762,-1.0,0.9544318576724956,1.0,-1.0,1.0,0.2593563195356762,0.9451631252505216
65290.js,-1.0,1.0,-1.0,-1.0,0.14622842147587847,-1.0,0.8224628936244653,1.0,-1.0,1.0,0.14622842147587847,0.8224628936244653
65321.js,-1.0,1.0,-1.0,-1.0,0.2612136106550938,-1.0,1.0,1.0,-1.0,1.0,0.2612136106550938,1.0
65545.js,-1.0,1.0,-1.0,-1.0,0.5053960124037565,-1.0,0.9663443930429834,1.0,-1.0,1.0,0.5053960124037565,-1.0
6566.js,-1.0,1.0,-1.0,-1.0,0.647510655737087,-1.0,-1.0,1.0,-1.0,-1.0,0.647510655737087,-1.0
65663.js,-1.0,1.0,-1.0,-1.0,0.473536918169944,-1.0,-1.0,1.0,-1.0,-1.0,0.473536918169944,-1.0
65828.js,-1.0,1.0,-1.0,-1.0,0.4440710890448142,-1.0,-1.0,1.0,-1.0,-1.0,0.4440710890448142,-1.0
6586.js,-1.0,1.0,-1.0,-1.0,0.6100644022202697,-1.0,-1.0,1.0,-1.0,-1.0,0.6100644022202697,-1.0
65949.js,-1.0,1.0,-1.0,-1.0,0.2673803953922238,-1.0,-1.0,1.0,-1.0,-1.0,0.2673803953922238,-1.0
66144.js,-1.0,1.0,-1.0,-1.0,0.5474856051831686,-1.0,0.9876626841002022,1.0,-1.0,0.9636249943719105,0.5474856051831686,0.9203047891801848
66199.js,-1.0,1.0,-1.0,-1.0,0.6027856402783394,-1.0,0.9779444737059612,1.0,-1.0,0.9393035662098698,0.6027856402783394,-1.0
66225.js,-1.0,1.0,-1.0,-1.0,0.6741455943028257,-1.0,-1.0,1.0,-1.0,-1.0,0.6741455943028257,-1.0
66260.js,-1.0,1.0,-1.0,-1.0,0.540570375491444,-1.0,-1.0,1.0,-1.0,-1.0,0.540570375491444,-1.0
66323.js,-1.0,1.0,-1.0,-1.0,0.5279189205320536,-1.0,-1.0,1.0,-1.0,-1.0,0.5279189205320536,-1.0
66363.js,-1.0,1.0,-1.0,-1.0,0.4453596199037843,-1.0,-1.0,1.0,-1.0,-1.0,0.4453596199037843,-1.0
66365.js,-1.0,1.0,-1.0,-1.0,0.43463151519321636,-1.0,0.9406867140316278,1.0,-1.0,1.0,0.43463151519321636,0.9020787108075697
66377.js,-1.0,1.0,-1.0,-1.0,0.27156181505873267,-1.0,1.0,1.0,-1.0,1.0,0.27156181505873267,-1.0
66394.js,-1.0,1.0,-1.0,-1.0,0.3263766828841098,-1.0,-1.0,1.0,-1.0,-1.0,0.3263766828841098,-1.0
66399.js,-1.0,1.0,-1.0,-1.0,0.5277790490704241,-1.0,-1.0,1.0,-1.0,-1.0,0.5277790490704241,-1.0
66479.js,-1.0,1.0,-1.0,-1.0,0.45099959405238543,-1.0,-1.0,1.0,-1.0,-1.0,0.45099959405238543,-1.0
66502.js,-1.0,1.0,-1.0,-1.0,0.38590927618769233,-1.0,-1.0,1.0,-1.0,-1.0,0.38590927618769233,-1.0
66680.js,-1.0,1.0,-1.0,-1.0,0.5484365645249877,-1.0,0.9802059012680104,1.0,-1.0,-1.0,0.5484365645249877,-1.0
66716.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
6682.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
66894.js,-1.0,1.0,-1.0,-1.0,0.18526991874495444,-1.0,0.8905872527915282,1.0,-1.0,-1.0,0.18526991874495444,-1.0
66945.js,-1.0,1.0,-1.0,-1.0,0.10151826501691746,-1.0,1.0,1.0,-1.0,1.0,0.10151826501691746,1.0
6704.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
67717.js,-1.0,1.0,-1.0,-1.0,0.1608723630219467,-1.0,0.9714285714285714,1.0,-1.0,-1.0,0.1608723630219467,-1.0
67724.js,-1.0,1.0,-1.0,-1.0,0.23675884440201275,-1.0,1.0,1.0,-1.0,1.0,0.23675884440201275,0.8975881505553809
67737.js,-1.0,1.0,-1.0,-1.0,0.3794788631447508,-1.0,0.9879597745500736,1.0,-1.0,1.0,0.3794788631447508,0.9341714649148336
67871.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
67894.js,-1.0,1.0,-1.0,-1.0,0.15696394859782384,-1.0,1.0,1.0,-1.0,1.0,0.15696394859782384,0.8677218312746247
67918.js,-1.0,1.0,-1.0,-1.0,0.15696394859782384,-1.0,1.0,1.0,-1.0,1.0,0.15696394859782384,0.8677218312746247
68040.js,-1.0,1.0,-1.0,-1.0,0.2937062989520456,-1.0,0.9470228904691078,1.0,-1.0,1.0,0.2937062989520456,0.7903637403538617
6806.js,-1.0,1.0,-1.0,-1.0,0.26648544566940835,-1.0,0.9767735348900166,1.0,-1.0,1.0,0.26648544566940835,-1.0
68139.js,-1.0,1.0,-1.0,-1.0,0.2054377162259489,-1.0,1.0,1.0,-1.0,1.0,0.2054377162259489,0.9045340337332908
68198.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
68297.js,-1.0,1.0,-1.0,-1.0,0.17463617775527038,-1.0,1.0,1.0,-1.0,1.0,0.17463617775527038,1.0
68505.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
68564.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
68624.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
68647.js,-1.0,1.0,-1.0,-1.0,0.38042955534198614,-1.0,-1.0,1.0,-1.0,-1.0,0.38042955534198614,-1.0
68706.js,-1.0,1.0,-1.0,-1.0,0.2824520455582285,-1.0,1.0,1.0,-1.0,-1.0,0.2824520455582285,0.8010018789148142
68856.js,-1.0,1.0,-1.0,-1.0,0.17856107630448045,-1.0,1.0,1.0,-1.0,1.0,0.17856107630448045,0.8954430086935637
69216.js,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0
69246.js,-1.0,1.0,-1.0,-1.0,0.09325048082403138,-1.0,-1.0,1.0,-1.0,-1.0,0.09325048082403138,-1.0
69433.js,-1.0,1.0,-1.0,-1.0,0.14773077515089303,-1.0,1.0,1.0,-1.0,1.0,0.14773077515089303,1.0
6944.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
69469.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
69578.js,-1.0,1.0,-1.0,-1.0,0.2888038350624617,-1.0,0.9333764264992419,1.0,-1.0,1.0,0.2888038350624617,0.8525338504573694
69705.js,-1.0,1.0,-1.0,-1.0,0.14276006018004017,-1.0,1.0,1.0,-1.0,1.0,0.14276006018004017,1.0
6973.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
69826.js,-1.0,1.0,-1.0,-1.0,0.314613398134819,-1.0,-1.0,1.0,-1.0,-1.0,0.314613398134819,-1.0
70040.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
70143.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
70158.js,-1.0,1.0,-1.0,-1.0,0.1879753004933977,-1.0,1.0,1.0,-1.0,1.0,0.1879753004933977,1.0
70346.js,-1.0,1.0,-1.0,-1.0,0.3232213632937046,-1.0,0.9633346915863292,1.0,-1.0,1.0,0.3232213632937046,0.9414345867004904
70353.js,-1.0,1.0,-1.0,-1.0,0.08427009716003844,-1.0,1.0,1.0,-1.0,1.0,0.08427009716003844,1.0
70745.js,-1.0,1.0,-1.0,-1.0,0.09325048082403138,-1.0,1.0,1.0,-1.0,1.0,0.09325048082403138,1.0
70748.js,-1.0,1.0,-1.0,-1.0,0.2194550867878365,-1.0,1.0,1.0,-1.0,1.0,0.2194550867878365,0.7847849263290312
70840.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
