FileName,jsjiami_unweighted_old,jsjiami_unweighted,jsjiami_recover_unweighted_old,jsjiami_recover_unweighted
55483.js,0.5022560567049593,0.4649882785799124,0.5321520841901914,0.6109431509906067
55560.js,0.5284483646904755,0.4960783708246107,0.5526071733924931,0.6076696011809581
55570.js,0.5695588643007569,0.5455502291660094,0.6259633800667798,0.7490166301329757
5565.js,0.3754671886544782,0.3187276291558383,0.511207720338155,0.7407971974871922
55685.js,0.7610319280002963,0.5221254462821635,0.5162110357087343,0.7724816873776205
55725.js,0.5678082839465158,0.5348614311269492,0.6130426658693098,0.6396074737046374
55733.js,0.5891496001229517,0.49124020846302013,0.5362388668914799,0.681601944072622
55856.js,0.6083086787657493,0.5272055318686204,0.5729566105651467,0.6945282936964717
55876.js,0.517080005697383,0.4786612787914793,0.5367818005431721,0.5999728402326547
56047.js,0.5916793828004354,0.5853882310799909,0.6199052374267413,0.6403046888276577
56064.js,0.573144754872518,0.5384131153174351,0.6638095611410568,0.6576267002770807
56167.js,0.4859622889398989,0.4675078272312255,0.5438521314539233,0.5980141374974343
56216.js,0.575669344743692,0.4699741635708303,0.5132649025747364,0.6723482842905733
5623.js,0.6067552881474891,0.5325662239387536,0.5457340591003104,0.6303815724196021
56348.js,0.5819970441264571,0.533703838006189,0.5610410146230717,0.6195074817194084
56372.js,0.544156617528208,0.48533417309414406,0.5488075287891329,0.6274277990944326
56410.js,0.4836320066162118,0.4849897460394816,0.5474376369547795,0.5814999169501999
56418.js,0.5869270357419194,0.5290739681932959,0.5672484381640401,0.6466059824356607
5646.js,0.3425943549137658,0.3526728079292991,0.48867777742522095,0.6266795614405122
56467.js,0.6197728835993972,0.5849298723058767,0.6541280073975372,0.7019441711838399
56478.js,0.6040112303867757,0.38439180176594345,0.379872842643964,0.6619648067873551
56487.js,0.4674937935403238,0.44075737543331567,0.5278092479201452,0.6207385527205413
5649.js,0.5010407225941581,0.3678959403996888,0.38275421767855816,0.5622818717661691
56547.js,0.6658634430706608,0.570025718875549,0.5975975423662716,0.7128309867982546
56601.js,0.5636872706325001,0.4854388277980002,0.524218670010585,0.6362737544936452
56727.js,0.5700498563042968,0.5056380741724665,0.5573320636855501,0.6490449514602229
