FileName,jsjiami_unweighted,jsjiami_recover_unweighted
22366.js,0.2487086950375631,0.8085106382978723
22499.js,0.2981939411483213,0.8572508572512859
22516.js,0.35364072007233643,0.871018097079164
22586.js,0.25341701498959873,0.9047619047619048
22601.js,0.28607202131944576,0.8780778006580402
23434.js,1.0,-1.0
23633.js,-1.0,-1.0
23660.js,1.0,-1.0
23866.js,1.0,-1.0
23895.js,1.0,-1.0
23938.js,1.0,-1.0
24171.js,1.0,-1.0
24176.js,0.917463421851129,-1.0
24270.js,0.4605732781121567,0.8750155014039855
24292.js,0.2262741699796952,0.8125
24340.js,1.0,-1.0
24347.js,0.226027648285869,0.8010018789148142
24371.js,0.2388562285974099,-1.0
24432.js,0.3482286000528056,0.8923284148787374
24438.js,0.3013236784615519,0.9207509207513811
24506.js,0.9583333333333334,-1.0
24615.js,0.28622137416014776,-1.0
24860.js,0.423183532672978,-1.0
24862.js,0.41662799726521665,-1.0
24907.js,0.47337611761594184,-1.0
24913.js,0.36442765773905716,0.8417835891742346
2496.js,0.11694106924093722,1.0
24988.js,-1.0,-1.0
25001.js,-1.0,-1.0
26383.js,-1.0,-1.0
26398.js,-1.0,-1.0
26541.js,-1.0,-1.0
2656.js,0.23436574429758616,0.9117647058823529
27178.js,-1.0,-1.0
27182.js,-1.0,-1.0
27247.js,-1.0,-1.0
27258.js,-1.0,-1.0
27353.js,-1.0,-1.0
27441.js,-1.0,-1.0
27443.js,-1.0,-1.0
28688.js,0.3058764259813489,0.882448366790893
28808.js,0.30407713727651015,0.882448366790893
29258.js,0.30497280088727335,0.882448366790893
29491.js,0.4938985668606243,0.8610907459305742
29533.js,0.3266372899592439,0.8781140799175228
29651.js,0.3058764259813489,0.882448366790893
29913.js,-1.0,-1.0
300.js,-1.0,-1.0
30403.js,-1.0,-1.0
3062.js,0.15137125538162835,1.0
30876.js,-1.0,-1.0
30894.js,-1.0,-1.0
320.js,-1.0,-1.0
32279.js,-1.0,-1.0
32369.js,-1.0,-1.0
32556.js,-1.0,-1.0
32745.js,-1.0,-1.0
32843.js,-1.0,-1.0
32846.js,-1.0,-1.0
33031.js,-1.0,-1.0
3354.js,0.12350804543889274,1.0
337.js,-1.0,-1.0
34209.js,-1.0,-1.0
34522.js,-1.0,-1.0
34526.js,-1.0,-1.0
34553.js,-1.0,-1.0
34631.js,-1.0,-1.0
34651.js,-1.0,-1.0
34903.js,-1.0,-1.0
34947.js,-1.0,-1.0
35829.js,-1.0,-1.0
36516.js,-1.0,-1.0
3659.js,0.10910894511799618,1.0
3718.js,0.21081851067789195,1.0
37277.js,-1.0,-1.0
37699.js,-1.0,-1.0
38411.js,-1.0,-1.0
38607.js,-1.0,-1.0
38617.js,-1.0,-1.0
38815.js,0.3079393102313675,0.882448366790893
38970.js,0.30497280088727335,0.882448366790893
39287.js,0.4537728163180689,0.795537731773687
4041.js,0.45302680152229685,-1.0
40486.js,0.30863626919962633,0.882448366790893
4075.js,0.5587792261308431,-1.0
4089.js,0.12392885771580414,0.8888888888888888
41351.js,0.3067881312103652,0.882448366790893
4139.js,0.5621454412544261,-1.0
4165.js,0.4408151518252677,-1.0
41759.js,0.3058764259813489,0.882448366790893
42622.js,0.3285091522175248,0.8781140799175228
42722.js,0.30407713727651015,0.882448366790893
42892.js,0.3058764259813489,0.882448366790893
4307.js,0.31668209729040414,0.9125
43149.js,0.5099065680082269,0.8743317554101065
43898.js,0.3058764259813489,0.882448366790893
44169.js,0.37378473899526665,0.827091048186383
44354.js,0.49086329194461925,0.8687541847450109
44431.js,0.3031893189224432,0.882448366790893
44471.js,0.30407713727651015,0.882448366790893
44575.js,0.30407713727651015,0.882448366790893
44685.js,0.30497280088727335,0.882448366790893
448.js,-1.0,-1.0
45063.js,0.3067881312103652,0.882448366790893
45107.js,0.30497280088727335,0.882448366790893
45220.js,0.30497280088727335,0.882448366790893
45324.js,0.3292097443082097,0.8706484898697716
45485.js,0.45743371505880587,-1.0
45491.js,0.41558840793861695,-1.0
45493.js,0.39627477378714726,-1.0
45502.js,0.47456932277987535,-1.0
45505.js,0.46670293483723535,-1.0
45510.js,0.420303413932213,-1.0
45545.js,0.35419253553908264,0.7205766921228921
45639.js,-1.0,-1.0
45681.js,-1.0,-1.0
45730.js,-1.0,-1.0
45919.js,-1.0,-1.0
46104.js,-1.0,-1.0
46413.js,-1.0,-1.0
46432.js,0.19513961719414,0.9130434782608695
4676.js,0.3566077792832782,-1.0
4677.js,0.35918748495214897,-1.0
46860.js,-1.0,-1.0
4698.js,0.4444258162524373,0.8669636764364251
471.js,-1.0,-1.0
47113.js,-1.0,-1.0
47250.js,-1.0,-1.0
473.js,-1.0,-1.0
47409.js,-1.0,-1.0
4764.js,0.5589893918520754,-1.0
4861.js,0.4323062478722427,0.7886067320004182
48748.js,0.3422163980634113,0.8901882821965009
48769.js,0.42156971265102505,0.814619597052532
48940.js,-1.0,-1.0
490.js,-1.0,-1.0
49416.js,-1.0,-1.0
4945.js,0.5063979744121535,0.8667713332627496
49662.js,0.3485484427729494,0.8114429121115485
49663.js,0.3260600314104512,0.6402543697835446
49711.js,0.4817299188725507,-1.0
49847.js,0.389691510074109,0.8176519702939309
4998.js,0.3803982681049704,-1.0
50055.js,0.4376160088855134,-1.0
50084.js,0.4291306577275624,-1.0
50130.js,0.48197622972309034,-1.0
50145.js,0.3554417452717222,-1.0
50198.js,0.5262171472077459,-1.0
50341.js,0.3521390663613728,0.7687365002282284
50345.js,0.35895693018839453,0.8024193548387096
50370.js,0.40492579794839006,0.7658734699204729
50382.js,0.33214183575003076,0.7638287395970011
50402.js,0.4971477393585971,-1.0
50435.js,0.37685717446468364,-1.0
50441.js,0.41897679544726574,-1.0
50453.js,0.4477021858406703,0.7662061249685601
50524.js,0.24589655605369864,0.6841302420111159
50529.js,0.24130758866434227,0.6846531968814576
50552.js,0.22578944168590853,0.7309879850882874
50562.js,0.22369181679705114,0.7309879850882874
50570.js,0.24326681639992054,0.6931032800836721
50600.js,0.48794842389812687,-1.0
50605.js,0.38731115443603686,0.7379802493151333
50635.js,0.4716576511313469,0.973741794310722
50646.js,0.3625598315445762,0.897196261682243
50674.js,0.3328713326493031,0.7335453415542506
50693.js,0.3616722908459676,0.897196261682243
50721.js,0.34602550389037495,-1.0
50732.js,0.3318852854578061,-1.0
50735.js,0.34973619048887933,-1.0
50818.js,0.3423295595014919,0.7602739726027398
50889.js,0.3130928845189256,0.6632773242368244
51012.js,0.49637474367878287,-1.0
51042.js,0.4281748197181131,0.8143664147069438
51051.js,0.531918915860301,0.9013605442176871
51070.js,0.3710964750798699,0.9029126213592233
51083.js,0.4870837884914506,-1.0
5111.js,0.23772865552509817,0.8888888888888888
51151.js,0.38508825676364966,0.9022811434760541
51153.js,0.42915420573250296,0.9421119625783928
51188.js,0.339674149874334,0.8875895031209079
5133.js,0.4075724363209067,0.8332432383729821
5134.js,0.5972938147719621,0.7977314287426641
51378.js,0.4030336519163693,-1.0
51515.js,0.31919396924158283,0.8784585919193317
51603.js,0.5957174206348449,-1.0
51738.js,0.38321423101595126,0.9142857142857143
51803.js,0.6283173548751224,0.9388185654008439
51903.js,0.6246559182873034,0.9401709401709402
5200.js,0.38065233553516314,0.7486972044997663
52115.js,0.3517196364351457,0.8257575757575758
5213.js,0.41320087203553557,0.8176298175326768
5214.js,0.5437593465365154,0.8140216101780644
5217.js,0.39878951701418525,0.8252088808112142
524.js,-1.0,-1.0
5246.js,0.433667587332591,0.7024379145308584
5259.js,0.4347568081854775,0.7298292203922753
5262.js,0.36645023169346225,0.7445026672387419
52707.js,0.37319203486548214,0.888
52733.js,0.39076133418160997,-1.0
52883.js,0.4151444778537472,-1.0
53082.js,-1.0,-1.0
53089.js,-1.0,-1.0
53097.js,0.586977037414195,0.80687305151464
53217.js,0.5147879066301485,-1.0
5323.js,0.24049669556646017,0.9210526315789473
53346.js,0.48828162997567387,0.7578427455331388
53380.js,0.3706259599073988,0.7862453931068965
53384.js,0.3773083806556999,0.6836140248991687
53399.js,0.3832602405900818,-1.0
53473.js,0.5509398790732761,-1.0
53509.js,0.364366579410867,0.7939401168166961
53531.js,0.42092455288927977,0.7252360710989758
53620.js,0.3314209059996645,0.7480564880520523
53628.js,0.40420671075875186,0.7295578322623139
53651.js,0.48765749261241725,0.8394064075710899
53701.js,0.3684456412372266,0.6974858324629157
53741.js,0.36793961318164864,0.8231079972079913
53868.js,0.43040883437248634,-1.0
5394.js,0.46650243415527526,0.8292290343290112
5396.js,0.5833175985198913,-1.0
53980.js,0.31364282821979544,0.8313856449279928
5403.js,0.5570729610634018,-1.0
54129.js,0.40656246788536726,0.8259910463055867
54238.js,-1.0,-1.0
5431.js,0.5664243828735586,-1.0
54354.js,0.45049532272870707,0.715919383374512
54409.js,0.3570814519458862,0.8539325842696629
5449.js,0.4795983027799184,0.806225774829855
54815.js,0.4317222083634349,0.885155340701324
54874.js,0.4803844614152614,-1.0
55065.js,0.5642764926868786,0.8834667649556075
55073.js,0.428865701634463,0.824787086609514
5525.js,0.5598864830012195,0.779835295023543
55287.js,0.37006440243241706,0.8547791427732138
55289.js,0.436165202082086,0.7895420339517228
55350.js,0.5560237993481352,0.8497942282746574
55447.js,0.49408106028800824,0.7815318896853336
55483.js,0.36125613075856927,0.89
55560.js,0.42275185432122414,0.7415409284768251
55570.js,0.39174375191290844,0.9180327868852459
5565.js,0.23126063539107014,0.9162613621237831
55685.js,0.8146460925655233,0.9123333088922173
55725.js,0.4797761332728809,0.8005153368140175
55733.js,0.47102904918960903,-1.0
55856.js,0.4535838265753708,0.7740243118828637
55876.js,0.47468082793811794,0.8238095238095238
56047.js,0.5571836109272993,0.8422354906115417
56064.js,0.4204009910334443,0.8400137146215835
56167.js,0.4318154281830211,0.686098637434097
56216.js,0.4615825161810034,0.8709677419354839
5623.js,0.5235768488976535,-1.0
56348.js,0.5919016160714803,0.859375
56372.js,0.3778528262196377,0.8487604953534305
56410.js,0.3864437754238295,0.8253968253968254
56418.js,0.5269778072444095,-1.0
5646.js,0.20048173494115637,0.8
56467.js,0.5304985777094062,0.8776048187618103
56478.js,0.666681481975327,0.8999175948506373
56487.js,0.33348666239770175,0.8701814963133733
5649.js,0.4917386590139339,0.7070805039691548
56547.js,0.4791206434410669,-1.0
56601.js,0.3518336091006242,-1.0
56727.js,0.41988466130674534,0.7505149331193649
56892.js,0.24618298195866548,0.9761904761904762
56923.js,0.43770385900997,0.8320739654177574
57025.js,0.2065187749554881,0.721673978293944
5711.js,0.37262823618615415,0.7788461538461539
57194.js,0.39462569786583235,0.7246368185653361
57223.js,0.544248767372757,-1.0
57339.js,1.0,-1.0
57426.js,0.2332161948069394,-1.0
57449.js,0.3564095189423436,0.6450456697660376
57455.js,0.5270232944564385,0.9500916018710494
57481.js,0.35548549422846365,0.8854625550660793
57567.js,1.0,-1.0
5758.js,0.46584671467083805,-1.0
57583.js,0.5126421094361541,0.8153872958206313
57591.js,0.26912516782673396,0.8270760267212819
57617.js,0.27591270276823465,-1.0
57674.js,1.0,-1.0
57698.js,0.2882465150048876,0.8928571428571429
5784.js,0.39181155550306196,-1.0
57951.js,0.4186629827463423,-1.0
57964.js,0.41524505178954374,0.7494690006549444
57973.js,-1.0,-1.0
58032.js,-1.0,-1.0
58229.js,0.38119605970065823,0.8099947700572511
58294.js,0.2925240243434587,1.0
58412.js,0.30597531901596775,-1.0
58487.js,0.403422746398204,-1.0
58550.js,0.2925611242326434,0.9666666666666667
58570.js,0.24857316405070531,1.0
58616.js,0.3143100956443491,0.9726027397260274
58645.js,0.2250635349656666,-1.0
58685.js,0.529027157488604,0.8842318412011505
5888.js,0.45197611375758273,-1.0
59012.js,0.45850276487444896,0.7589881467397095
5905.js,0.46292152893975064,-1.0
59075.js,0.39527314337311825,0.7237137408778423
59093.js,0.36849033434344564,0.5781188197138225
59099.js,0.4163483050660243,0.7803320630699285
59106.js,0.5480660629856106,0.8409180472076131
59117.js,0.5636075509045048,0.8219829607344035
59156.js,0.35157052594711924,0.8177439121171726
59164.js,0.43984372548591344,0.6921307511124716
59167.js,0.4498535871117907,0.6958535535585952
59261.js,0.529406572322969,0.8020705288537162
59294.js,0.4473323577763914,0.7820244464725004
59296.js,0.44320725073439254,0.8501139841424756
59309.js,0.3314258307863327,0.922077922077922
59534.js,0.08297398136450224,1.0
59540.js,0.2185187050305244,-1.0
59730.js,0.3588732038813613,0.8530996817892534
59875.js,1.0,-1.0
6010.js,0.28840599287532814,0.8548387096774194
60128.js,1.0,-1.0
6014.js,0.47811536348508626,-1.0
60275.js,0.20696281769376595,0.8846153846153846
60326.js,0.14291756034466402,1.0
60393.js,0.26502075565773875,0.8936170212765957
60544.js,0.39761656539269685,0.6849921754550353
60633.js,0.4196539076968709,-1.0
60774.js,0.5015898291312315,0.9094756996713738
60820.js,0.2591825081271573,0.8539864924534399
60881.js,0.4295791057804299,0.8645773357225996
60966.js,0.41922466387498,0.9302325581395349
61006.js,0.3630760724065887,0.8787878787878788
61022.js,0.4050462936504913,0.9047619047619048
61136.js,0.19935227269890232,1.0
61201.js,0.4002747610288922,0.7271257963371178
61254.js,0.9139076937674137,-1.0
61344.js,0.9192547197409877,-1.0
61443.js,0.36863755702456563,0.967391304347826
61603.js,0.3233678937489617,0.9154929577464789
61618.js,1.0,-1.0
6162.js,0.4064378678383442,-1.0
61642.js,0.2694758738664123,1.0
61708.js,1.0,-1.0
61733.js,0.12985284527871854,1.0
61748.js,0.20817945092665124,0.9629629629629629
6175.js,0.46092614366213586,-1.0
61757.js,0.2500976553454717,0.8506309062626503
61844.js,0.25188941196896103,0.8306323536401387
61902.js,0.39276267250688385,0.8596491228070176
61980.js,0.49851632047477745,0.8894426092341498
61999.js,0.3771651112268479,0.8613861386138614
62048.js,0.2745054065230065,0.875
62225.js,0.3755137491400075,0.9097176522946842
62277.js,0.3923916618218005,0.8311314324660609
6233.js,0.3004038916812413,0.7654960576663987
62368.js,1.0,-1.0
62461.js,0.1915071438203305,0.9166666666666666
62479.js,0.46517517111189133,-1.0
62696.js,0.35484947963949404,-1.0
62703.js,0.36770107646382144,0.9167968069877206
62758.js,0.5425921863308767,0.98
6279.js,0.3877342360919884,1.0
62860.js,0.4163670522492522,0.7259556634233523
62914.js,0.5319422652686165,0.7939419241997703
62961.js,0.5530932541698981,0.8716814159292036
62996.js,0.6144400299936748,0.8554697959050847
63048.js,0.3325039270835633,0.7969232818021623
63067.js,0.3180373817393864,-1.0
63121.js,0.3677683344642351,-1.0
63155.js,0.32724787579781534,0.8108108108108109
63163.js,0.18242223059788013,1.0
63189.js,0.5263111695358464,0.9660978172100142
63225.js,0.21821789023599236,0.8534918135881966
63230.js,0.2661831365015635,-1.0
6329.js,0.3283983536797726,0.9651162790697675
63301.js,0.3308912980041792,0.9666666666666667
63316.js,0.23305170894360236,1.0
634.js,0.25560848870331004,0.8122395730440854
63436.js,0.2759994029407129,0.800260868283276
63481.js,1.0,-1.0
63520.js,0.49968318619560165,-1.0
63540.js,0.716819261527921,0.8982636910801937
63628.js,0.4266409168259795,0.8703703703703703
63663.js,0.43265515494528867,-1.0
63674.js,0.5627630756372993,-1.0
63698.js,0.5498780093485126,0.8815392221377558
6370.js,0.23084959616632805,0.9705882352941176
63735.js,0.27920778865803836,0.8120207067920382
63757.js,0.37996165718023744,0.8715596330275229
63832.js,-1.0,-1.0
63886.js,0.18615441264319968,0.8571428571428571
63991.js,0.3731012536223183,0.9591836734693877
64206.js,0.2784018656262823,1.0
6422.js,0.2436698586202241,0.9736842105263158
64381.js,0.24790266772982275,0.9106416928094863
64405.js,0.9100315103865801,-1.0
64486.js,0.31391104788682006,0.8182885492429541
64731.js,0.2594752807456457,0.9777777777777777
6476.js,0.40223328849524137,-1.0
64890.js,0.3808988485854441,0.8667339222270896
64988.js,0.3414646095293662,0.9764705882352941
6500.js,0.48733452489526025,-1.0
65036.js,0.49759034742060043,-1.0
65052.js,-1.0,-1.0
65083.js,0.37109181843465333,-1.0
65192.js,0.2947186674863461,0.8656716417910447
65219.js,0.405034660239312,-1.0
65234.js,0.28210976821983985,0.7641837697680016
65267.js,0.30298543243081594,0.8629109946080097
65290.js,0.28343480149727507,0.9033433145255443
65321.js,0.3400925177489532,0.896551724137931
65545.js,0.4800356814291209,0.7766173942034504
6566.js,0.4477556425739359,-1.0
65663.js,0.5746843691401311,-1.0
65828.js,0.46939278662594075,-1.0
6586.js,0.48611125070150213,-1.0
65949.js,0.35186577527449836,0.9340659340659341
66144.js,0.3818155739753428,-1.0
66199.js,0.4718957398948801,0.8152281693927126
66225.js,0.5128521713390984,0.7813505531647744
66260.js,0.5552107273265291,-1.0
66323.js,0.5284598632400284,-1.0
66363.js,0.43253685097311745,-1.0
66365.js,0.3955893078443247,-1.0
66377.js,0.3409463466975098,0.8846153846153846
66394.js,0.32592400879707806,0.7995026863335392
66399.js,0.41743646291260905,-1.0
66479.js,0.35185333648911327,0.7177805576377282
66502.js,0.4006881155311927,0.7599936101466283
66680.js,0.5245151078624619,-1.0
66716.js,-1.0,-1.0
6682.js,-1.0,-1.0
66894.js,0.2383300145064585,0.883191366892423
66945.js,0.11015898463627034,0.7777777777777778
6704.js,-1.0,-1.0
67717.js,0.19483282187854153,0.7042952122737638
67724.js,0.2811939936775399,0.7606388292556648
67737.js,0.3390003294319318,-1.0
67871.js,-1.0,-1.0
67894.js,0.16653066773201014,0.9411764705882353
67918.js,0.16653066773201014,0.9411764705882353
68040.js,0.3287979746107146,0.880172458846704
6806.js,0.30929786921082364,0.890625
68139.js,0.2229322659031727,0.9393939393939394
68198.js,-1.0,-1.0
68297.js,0.18825285425207341,0.9565217391304348
68505.js,-1.0,-1.0
68564.js,-1.0,-1.0
68624.js,-1.0,-1.0
68647.js,0.45353706524679266,-1.0
68706.js,0.30851494826467885,0.8543847480674659
68856.js,0.18526028407328485,0.9090909090909091
69216.js,0.06223048602337667,1.0
69246.js,0.10144749970923667,0.8333333333333334
69433.js,0.1552228000232531,0.8823529411764706
6944.js,-1.0,-1.0
69469.js,-1.0,-1.0
69578.js,0.31889640207164033,0.8974358974358975
69705.js,0.15183306190854676,0.875
6973.js,-1.0,-1.0
69826.js,0.4112429664879346,-1.0
70040.js,-1.0,-1.0
70143.js,-1.0,-1.0
70158.js,0.23980298883406212,0.9285714285714286
70346.js,0.3582438837637511,0.8095238095238095
70353.js,0.13052116735521604,0.9
70745.js,0.10144749970923667,1.0
70748.js,0.24570615993064518,0.9230769230769231
70840.js,-1.0,-1.0
70848.js,0.2093507157180773,0.7765243288027692
7091.js,0.4642350645343224,-1.0
71056.js,0.10144749970923667,1.0
7124.js,0.3792793778382231,-1.0
71310.js,0.2718185981835521,0.5228979356801685
71371.js,0.1774363768997333,0.8017837257372732
7156.js,0.24291194120529405,0.9210526315789473
71664.js,-1.0,-1.0
7167.js,0.28619942760171724,0.7489641970221624
71716.js,0.5340357807224617,0.7780326559710519
71739.js,0.21735706680066552,0.9
71750.js,1.0,-1.0
71855.js,0.20077369727974786,0.9230769230769231
71963.js,-1.0,-1.0
72068.js,0.19968076595771792,0.96
72075.js,-1.0,-1.0
72137.js,0.49118770258407335,0.753931164918443
72227.js,0.5651898990898401,-1.0
72273.js,0.5140007809540565,-1.0
72470.js,0.4293497508912842,0.7450978550169444
72620.js,0.3473155953444222,-1.0
72663.js,-1.0,-1.0
7270.js,-1.0,-1.0
72841.js,0.3321215531944151,0.9325842696629213
72930.js,0.48036476321673893,-1.0
72949.js,0.2991053470522201,0.7228202652129152
72951.js,0.30537782224181254,-1.0
72989.js,0.2525145700491197,0.8536585365853658
72997.js,-1.0,-1.0
73020.js,-1.0,-1.0
73026.js,-1.0,-1.0
73243.js,0.41630699971255886,0.7072428024980273
73244.js,0.38385468384357285,-1.0
7325.js,0.3568649800913125,0.8087827819826475
73351.js,-1.0,-1.0
73385.js,-1.0,-1.0
73402.js,-1.0,-1.0
73432.js,0.5018024481798233,-1.0
73442.js,0.35772358041299523,0.6334190618477255
73458.js,-1.0,-1.0
73506.js,0.3476755039966526,0.8247422680412371
73540.js,-1.0,-1.0
73570.js,-1.0,-1.0
73592.js,-1.0,-1.0
73627.js,-1.0,-1.0
73772.js,-1.0,-1.0
73790.js,-1.0,-1.0
73795.js,-1.0,-1.0
738.js,0.35721270825190277,0.7317890075118315
73803.js,-1.0,-1.0
73809.js,-1.0,-1.0
73836.js,-1.0,-1.0
73839.js,-1.0,-1.0
73943.js,-1.0,-1.0
73946.js,-1.0,-1.0
73964.js,-1.0,-1.0
74047.js,-1.0,-1.0
74079.js,0.350879931593537,0.8057851239669421
74119.js,0.33525704999335704,0.7692307692307693
74220.js,-1.0,-1.0
74229.js,-1.0,-1.0
74239.js,-1.0,-1.0
74275.js,-1.0,-1.0
74281.js,-1.0,-1.0
74289.js,-1.0,-1.0
74293.js,-1.0,-1.0
74294.js,-1.0,-1.0
74363.js,0.3209546992764743,0.9133100557600464
74386.js,-1.0,-1.0
74448.js,-1.0,-1.0
74507.js,-1.0,-1.0
74521.js,-1.0,-1.0
74578.js,-1.0,-1.0
74588.js,-1.0,-1.0
74617.js,-1.0,-1.0
74638.js,-1.0,-1.0
74685.js,-1.0,-1.0
74690.js,-1.0,-1.0
74771.js,-1.0,-1.0
7487.js,-1.0,-1.0
7496.js,-1.0,-1.0
75102.js,-1.0,-1.0
75107.js,-1.0,-1.0
75184.js,-1.0,-1.0
75237.js,-1.0,-1.0
75273.js,-1.0,-1.0
75299.js,-1.0,-1.0
75611.js,-1.0,-1.0
75651.js,-1.0,-1.0
75809.js,-1.0,-1.0
75829.js,-1.0,-1.0
75852.js,-1.0,-1.0
75988.js,-1.0,-1.0
7612.js,-1.0,-1.0
76140.js,-1.0,-1.0
76186.js,-1.0,-1.0
76195.js,-1.0,-1.0
76321.js,-1.0,-1.0
7634.js,-1.0,-1.0
76359.js,-1.0,-1.0
7636.js,-1.0,-1.0
76391.js,-1.0,-1.0
76400.js,-1.0,-1.0
76669.js,-1.0,-1.0
76686.js,-1.0,-1.0
7670.js,-1.0,-1.0
76895.js,-1.0,-1.0
7691.js,-1.0,-1.0
77100.js,0.3937214393051325,0.8264894266537757
7745.js,0.4469723201937375,0.8982035928143712
7775.js,0.44495804444739656,-1.0
78361.js,0.3779668310942137,0.8571770246376246
78393.js,0.3748644516950234,0.8571770246376246
79119.js,0.3738471785802919,0.8571770246376246
79496.js,0.3738471785802919,0.8571770246376246
79573.js,-1.0,-1.0
79736.js,0.24326681639992057,0.7312250691528784
79754.js,0.5654953833913611,-1.0
79783.js,0.4510394929625387,0.7143759075282569
79806.js,0.4483465683516858,0.869797741654243
79827.js,0.28749958821703053,0.8710810532924891
79838.js,-1.0,-1.0
79855.js,0.5025168707322759,-1.0
79897.js,0.46574866097452455,-1.0
79935.js,0.4123449192531551,0.778228439153842
79940.js,0.3362463256945599,-1.0
80024.js,0.17025130615174972,0.9444444444444444
80045.js,0.4868990680848237,-1.0
80055.js,0.48933569445203345,-1.0
80121.js,0.31764836019525566,0.8701298701298701
80142.js,-1.0,-1.0
80144.js,-1.0,-1.0
80212.js,-1.0,-1.0
80227.js,-1.0,-1.0
80280.js,-1.0,-1.0
80314.js,-1.0,-1.0
80348.js,-1.0,-1.0
80349.js,-1.0,-1.0
