FileName,jsjiami_unweighted,jsjiami_jsdec,jsjiami_illu,jsjiami_sd,jsjiami_safe,jsjiami_recover_unweighted
57025.js,1.5,0.0,2.0,1.0,-1.0,0.0
5711.js,0.25,0.0,0.3333333333333333,0.6666666666666666,-1.0,0.0
57194.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
57223.js,0.23076923076923078,0.0,0.3076923076923077,0.6923076923076923,-1.0,-1.0
57339.js,0.0,-1.0,0.0,3.0,0.0,-1.0
57426.js,0.6,0.0,0.8,0.2,-1.0,-1.0
57449.js,1.5,0.0,2.0,1.0,-1.0,0.0
57455.js,1.5,0.0,1.0,1.0,-1.0,0.0
57481.js,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.0,0.0
57567.js,0.0,-1.0,0.0,0.3333333333333333,-1.0,-1.0
5758.js,0.375,0.0,0.5,0.5,-1.0,-1.0
57583.js,0.1111111111111111,0.0,1.0,0.8518518518518519,-1.0,0.0
57591.js,0.75,0.0,1.0,0.0,-1.0,0.0
57617.js,1.0,0.0,1.0,0.3333333333333333,-1.0,-1.0
57674.js,0.0,-1.0,0.0,3.0,0.0,-1.0
57698.js,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.0,0.0
