name,t1,t2,t3,t4,t5,t6
63155.js-ob.js,0.08590221405029297,0.0828406810760498,0.16313719749450684,0.09001684188842773,0.07928299903869629,0.14478611946105957
27880.js-ob.js,0.08601498603820801,0.0803837776184082,0.16281414031982422,0.10598587989807129,0.07921910285949707,0.14066600799560547
29408.js-ob.js,0.08194398880004883,0.08156299591064453,0.15887999534606934,0.07730793952941895,0.07817387580871582,0.14065098762512207
85464.js-ob.js,0.07034182548522949,0.07058095932006836,0.1342940330505371,0.06859016418457031,0.06701493263244629,0.12880706787109375
39795.js-ob.js,0.08640527725219727,0.08446884155273438,0.1585550308227539,0.07921600341796875,0.07897615432739258,0.1480119228363037
70775.js-ob.js,0.08135318756103516,0.0815439224243164,0.15624189376831055,0.07714509963989258,0.07718086242675781,0.13855195045471191
43981.js-ob.js,0.08272290229797363,0.0823509693145752,0.15834617614746094,0.07743692398071289,0.07589197158813477,0.13928008079528809
87868.js-ob.js,0.07999205589294434,0.07989311218261719,0.15462589263916016,0.07664299011230469,0.0758659839630127,0.13937115669250488
40283.js-ob.js,0.0805361270904541,0.08069372177124023,0.15939712524414062,0.07750916481018066,0.07882094383239746,0.13828706741333008
44624.js-ob.js,0.08766794204711914,0.08182501792907715,0.1533069610595703,0.08455395698547363,0.07757687568664551,0.14203524589538574
95059.js-ob.js,0.08070826530456543,0.07733464241027832,0.16344499588012695,0.07616424560546875,0.07539081573486328,0.13788414001464844
50084.js-ob.js,0.08991312980651855,0.10244393348693848,0.19768095016479492,0.09080815315246582,0.08879590034484863,0.15920400619506836
8424.js-ob.js,0.0964958667755127,0.0819389820098877,0.15608716011047363,0.07937097549438477,0.07709789276123047,0.1389780044555664
5905.js-ob.js,0.10453081130981445,0.10526323318481445,0.18037986755371094,0.09276509284973145,0.09186697006225586,0.15233898162841797
102952.js-ob.js,0.0808708667755127,0.0792698860168457,0.15271711349487305,0.07709002494812012,0.07453203201293945,0.13665175437927246
43566.js-ob.js,0.08370518684387207,0.08015108108520508,0.1656198501586914,0.09298372268676758,0.08113932609558105,0.14461183547973633
56095.js-ob.js,0.10476183891296387,0.0883791446685791,0.16482901573181152,0.08147788047790527,0.0797119140625,0.14615511894226074
65459.js-ob.js,0.08673596382141113,0.0881049633026123,0.16428923606872559,0.08833575248718262,0.07991290092468262,0.15113019943237305
55560.js-ob.js,0.09214282035827637,0.09285712242126465,0.1748979091644287,0.08334517478942871,0.08515691757202148,0.15816688537597656
4654.js-ob.js,0.08770203590393066,0.07886385917663574,0.17203617095947266,0.0771799087524414,0.0778968334197998,0.13974404335021973
72259.js-ob.js,0.0911250114440918,0.09557604789733887,0.17457795143127441,0.08405113220214844,0.08719396591186523,0.1585381031036377
51803.js-ob.js,0.08550691604614258,0.09324002265930176,0.16743707656860352,0.08249187469482422,0.08976197242736816,0.14470720291137695
39987.js-ob.js,0.0849909782409668,0.0848839282989502,0.15861916542053223,0.07744693756103516,0.0793299674987793,0.14349699020385742
40486.js-ob.js,0.08363986015319824,0.08173918724060059,0.1598658561706543,0.07859301567077637,0.07692313194274902,0.1449747085571289
80761.js-ob.js,0.08237576484680176,0.08347797393798828,0.17419910430908203,0.07886791229248047,0.08138227462768555,0.14117789268493652
54985.js-ob.js,0.08802509307861328,0.09126901626586914,0.17267203330993652,0.07948803901672363,0.08106184005737305,0.14912700653076172
44575.js-ob.js,0.08806920051574707,0.08820390701293945,0.16472291946411133,0.08018898963928223,0.0789029598236084,0.14730405807495117
29651.js-ob.js,0.09445524215698242,0.08605313301086426,0.15558385848999023,0.08009696006774902,0.08077597618103027,0.14052104949951172
28808.js-ob.js,0.09403228759765625,0.08039188385009766,0.16451001167297363,0.08110690116882324,0.08214402198791504,0.14642024040222168
41746.js-ob.js,0.08349299430847168,0.08246493339538574,0.16347384452819824,0.09200310707092285,0.07797598838806152,0.14246892929077148
97160.js-ob.js,0.08142518997192383,0.0871429443359375,0.16239500045776367,0.07781100273132324,0.07767891883850098,0.1461620330810547
2985.js-ob.js,0.08881020545959473,0.08606576919555664,0.16038918495178223,0.08058595657348633,0.08038616180419922,0.14461588859558105
53620.js-ob.js,0.09079313278198242,0.08310794830322266,0.16178607940673828,0.08025693893432617,0.08070993423461914,0.14444208145141602
3174.js-ob.js,0.08546090126037598,0.07992672920227051,0.16812896728515625,0.08934831619262695,0.07912802696228027,0.14298176765441895
41949.js-ob.js,0.08839702606201172,0.08843803405761719,0.16117191314697266,0.08241891860961914,0.07525992393493652,0.13973402976989746
5217.js-ob.js,0.08789300918579102,0.08935308456420898,0.16540908813476562,0.0841820240020752,0.08017182350158691,0.14517998695373535
59093.js-ob.js,0.08923697471618652,0.08720517158508301,0.1668710708618164,0.08037781715393066,0.08541202545166016,0.14781808853149414
4676.js-ob.js,0.0877370834350586,0.0890650749206543,0.16861391067504883,0.08230805397033691,0.09012103080749512,0.14568185806274414
27846.js-ob.js,0.08667182922363281,0.0813601016998291,0.1583700180053711,0.07712078094482422,0.07691311836242676,0.14205598831176758
43082.js-ob.js,0.08846116065979004,0.08225893974304199,0.15896081924438477,0.07836222648620605,0.07697105407714844,0.14508581161499023
83042.js-ob.js,0.0801699161529541,0.0822761058807373,0.15662384033203125,0.08447003364562988,0.0776970386505127,0.14183306694030762
