FileName,jsjiami_unweighted,jsjiami_recover_unweighted
6806.js,0.30929786921082364,0.890625
68706.js,0.30851494826467885,0.8543847480674659
68856.js,0.18526028407328485,0.9090909090909092
69198.js,0.1923864803777064,0.7941176470588235
69216.js,0.06223048602337668,1.0
69246.js,0.10144749970923668,0.8333333333333334
69472.js,0.10127393670836668,0.5773502691896258
69578.js,0.31889640207164033,0.8974358974358975
69635.js,0.21222660274454572,0.7449923154875501
69705.js,0.15183306190854676,0.875
70353.js,0.13052116735521604,0.9
70748.js,0.2457061599306452,0.9230769230769232
70775.js,0.14206656045715382,0.6825236327899351
70848.js,0.2093507157180773,0.7765243288027692
71032.js,0.1633660098032678,0.7407407407407407
7167.js,0.28619942760171724,0.7489641970221624
71688.js,0.5198476842725289,0.6995448931017583
71716.js,0.5340357807224617,0.7780326559710519
71738.js,0.1298591791445427,0.7302967433402214
71744.js,0.08297398136450224,1.0
72068.js,0.19968076595771792,0.96
72259.js,0.4873989870804194,0.7500368053950474
72470.js,0.4293497508912842,0.7450978550169444
72581.js,0.4388109254298769,0.8894584665044026
73103.js,0.2784692267909469,0.8378388872348475
73109.js,0.32905982905982906,0.8781140799175228
73132.js,0.2683290159541997,0.9074074074074074
73187.js,0.4368595732054054,0.9276018099547512
73243.js,0.4163069997125589,0.7072428024980273
7325.js,0.3568649800913125,0.8087827819826475
73300.js,0.1239203992741524,0.8181818181818182
