FileName,jsjiami_unweighted,jsjiami_jsdec,jsjiami_illu,jsjiami_sd,jsjiami_safe,jsjiami_recover_unweighted
44518.js,0.375,0.0,0.5,0.5,-1.0,0.0
44553.js,0.375,0.0,0.5,0.5,-1.0,0.0
44575.js,0.375,0.0,0.5,0.5,-1.0,0.0
44576.js,0.375,0.0,0.5,0.5,-1.0,0.0
44624.js,0.375,0.0,0.5,0.5,-1.0,0.0
44685.js,0.375,0.0,0.5,0.5,-1.0,0.0
44963.js,0.375,0.0,0.5,0.5,-1.0,0.0
45063.js,0.375,0.0,0.5,0.5,-1.0,0.0
45101.js,0.375,0.0,0.5,0.5,-1.0,0.0
45107.js,0.375,0.0,0.5,0.5,-1.0,0.0
45154.js,0.375,0.0,0.5,0.5,-1.0,0.0
45220.js,0.375,0.0,0.5,0.5,-1.0,0.0
45243.js,0.375,0.0,0.5,0.5,-1.0,0.0
45324.js,0.375,0.0,0.5,0.5,-1.0,0.0
45333.js,0.375,0.0,0.5,0.5,-1.0,0.0
45502.js,0.75,0.0,1.0,0.0,-1.0,-1.0
46.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
46432.js,1.5,0.0,2.0,1.0,-1.0,0.0
4654.js,1.5,0.0,2.0,1.0,-1.0,0.0
4676.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,-1.0
47154.js,0.6,0.0,0.8,0.2,-1.0,0.0
47289.js,3.0,0.0,4.0,3.0,-1.0,0.0
47656.js,3.0,0.0,4.0,3.0,-1.0,0.0
49662.js,3.0,0.0,4.0,3.0,-1.0,0.0
49711.js,3.0,0.0,1.0,3.0,-1.0,-1.0
50055.js,3.0,0.0,1.0,3.0,-1.0,-1.0
50084.js,3.0,0.0,4.0,3.0,-1.0,-1.0
50145.js,3.0,0.0,1.0,3.0,-1.0,-1.0
50382.js,1.5,0.0,2.0,1.0,-1.0,0.0
50435.js,3.0,0.0,1.0,3.0,-1.0,-1.0
50453.js,3.0,0.0,1.0,3.0,-1.0,0.0
50529.js,3.0,0.0,4.0,3.0,-1.0,0.0
50562.js,3.0,0.0,4.0,3.0,-1.0,0.0
50570.js,3.0,0.0,4.0,3.0,-1.0,0.0
50605.js,3.0,0.0,4.0,3.0,-1.0,0.0
50674.js,3.0,0.0,4.0,3.0,-1.0,0.0
51042.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
51051.js,0.75,0.0,1.0,0.0,-1.0,0.0
51153.js,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.0,0.0
51297.js,0.6,0.0,0.8,0.2,-1.0,0.0
51515.js,0.6,0.0,0.8,0.2,-1.0,0.0
51803.js,3.0,0.0,4.0,3.0,-1.0,0.0
51903.js,3.0,0.0,4.0,3.0,-1.0,0.0
5191.js,1.5,0.0,2.0,1.0,-1.0,0.0
51915.js,3.0,0.0,4.0,3.0,-1.0,0.0
51925.js,3.0,0.0,4.0,3.0,-1.0,0.0
51930.js,3.0,0.0,4.0,3.0,-1.0,0.0
52115.js,3.0,0.0,4.0,3.0,-1.0,0.0
5217.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
52191.js,3.0,0.0,4.0,3.0,-1.0,0.0
52286.js,3.0,0.0,4.0,3.0,-1.0,0.0
52340.js,3.0,0.0,4.0,3.0,-1.0,0.0
52423.js,3.0,0.0,4.0,3.0,-1.0,0.0
5246.js,0.3,0.0,0.4,0.6,-1.0,0.0
52707.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
52733.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,-1.0
52883.js,0.3,0.0,0.4,0.6,-1.0,-1.0
52943.js,0.6,0.0,0.8,0.2,-1.0,0.0
53065.js,3.0,0.0,4.0,3.0,-1.0,0.0
53075.js,0.25,0.0,1.0,0.6666666666666666,-1.0,0.0
53399.js,0.6,0.0,0.8,0.2,-1.0,-1.0
53620.js,0.6,0.0,0.8,0.2,-1.0,0.0
53659.js,0.3,0.0,0.4,0.6,-1.0,0.0
53667.js,0.2307692307692308,0.0,0.3076923076923077,0.6923076923076923,-1.0,0.0
53673.js,0.6,0.0,0.8,0.2,-1.0,0.0
53701.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
53741.js,0.3333333333333333,0.0,0.4444444444444444,0.5555555555555556,-1.0,0.0
53868.js,0.2307692307692308,0.0,0.3076923076923077,0.6923076923076923,-1.0,-1.0
5396.js,0.06521739130434782,0.0,1.0,0.9130434782608696,-1.0,-1.0
53980.js,0.3333333333333333,0.0,0.4444444444444444,0.5555555555555556,-1.0,0.0
54354.js,0.3,0.0,1.0,0.6,-1.0,0.0
54409.js,0.2307692307692308,0.0,0.3076923076923077,0.6923076923076923,-1.0,0.0
54693.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
54815.js,0.6,0.0,0.8,0.2,-1.0,0.0
54985.js,0.3,0.0,0.4,0.6,-1.0,0.0
55287.js,0.3,0.0,0.4,0.6,-1.0,0.0
55447.js,0.07692307692307693,0.0,1.0,0.8974358974358975,-1.0,0.0
55460.js,0.375,0.0,0.5,0.5,-1.0,0.0
55478.js,0.3,0.0,0.4,0.6,-1.0,-1.0
55560.js,0.2727272727272727,0.0,1.0,0.6363636363636364,-1.0,0.0
55570.js,0.3333333333333333,0.0,0.4444444444444444,0.5555555555555556,-1.0,0.0
5565.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
55685.js,0.03658536585365853,0.0,1.0,0.951219512195122,-1.0,0.0
55856.js,0.3,0.0,0.4,0.6,-1.0,0.0
55876.js,0.3,0.0,0.4,0.6,-1.0,0.0
55879.js,0.375,0.0,0.5,0.5,-1.0,0.0
56064.js,0.25,0.0,1.0,0.6666666666666666,-1.0,0.0
56095.js,0.3,0.0,0.4,0.6,-1.0,0.0
56410.js,0.2727272727272727,0.0,0.3636363636363637,0.6363636363636364,-1.0,0.0
56547.js,0.3333333333333333,0.0,1.0,0.5555555555555556,-1.0,-1.0
56601.js,0.375,0.0,0.625,0.5,-1.0,-1.0
56923.js,0.15,0.0,0.2,0.8,-1.0,0.0
57025.js,1.5,0.0,2.0,1.0,-1.0,0.0
57223.js,0.2307692307692308,0.0,0.3076923076923077,0.6923076923076923,-1.0,-1.0
57449.js,1.5,0.0,2.0,1.0,-1.0,0.0
57481.js,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.0,0.0
5758.js,0.375,0.0,0.5,0.5,-1.0,-1.0
57583.js,0.1111111111111111,0.0,1.0,0.8518518518518519,-1.0,0.0
57591.js,0.75,0.0,1.0,0.0,-1.0,0.0
57617.js,1.0,0.0,1.0,0.3333333333333333,-1.0,-1.0
57698.js,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.0,0.0
58229.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
58412.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,-1.0
58550.js,0.3,0.0,1.6,0.6,-1.0,0.0
58570.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
58685.js,0.06666666666666668,0.0,0.08888888888888889,0.9111111111111112,-1.0,0.0
58800.js,0.3,0.0,0.4,0.6,-1.0,0.0
58819.js,3.0,0.0,4.0,3.0,-1.0,0.0
58829.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
58867.js,0.05882352941176471,0.0,1.0,0.9215686274509804,-1.0,0.0
58897.js,0.3,0.0,0.4,0.6,-1.0,0.0
59029.js,0.6,0.0,0.8,0.2,-1.0,0.0
5905.js,3.0,0.0,4.0,3.0,-1.0,-1.0
59093.js,1.5,0.0,2.0,1.0,-1.0,0.0
59099.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
59106.js,0.17647058823529413,0.0,0.2352941176470588,0.7647058823529411,-1.0,0.0
59296.js,0.3,0.0,0.4,0.6,-1.0,0.0
59309.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
59383.js,0.6,0.0,0.8,0.2,-1.0,0.0
59534.js,3.0,0.0,4.0,3.0,-1.0,0.0
59540.js,0.6,0.0,0.8,0.2,-1.0,-1.0
59559.js,3.0,0.0,4.0,3.0,-1.0,0.0
6010.js,3.0,0.0,4.0,3.0,-1.0,0.0
60326.js,1.5,0.0,2.0,1.0,-1.0,0.0
60393.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
60820.js,1.5,0.0,2.0,1.0,-1.0,0.0
61022.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
61201.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
61443.js,0.2,0.0,0.26666666666666666,0.7333333333333333,-1.0,0.0
61535.js,1.5,0.0,2.0,1.0,-1.0,0.0
61596.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
61603.js,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,-1.0,0.0
61642.js,0.375,0.0,0.5,0.5,-1.0,0.0
6175.js,1.5,0.0,1.0,1.0,-1.0,-1.0
61757.js,0.6,0.0,0.8,0.2,-1.0,0.0
61902.js,0.15789473684210525,0.0,0.21052631578947367,0.7894736842105263,-1.0,0.0
61999.js,0.25,0.0,0.3333333333333333,0.6666666666666666,-1.0,0.0
62048.js,0.6,0.0,0.8,0.2,-1.0,0.0
62277.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
62461.js,0.75,0.0,1.0,0.0,-1.0,0.0
62479.js,0.09375,0.0,0.15625,0.875,-1.0,-1.0
62519.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
62758.js,0.05357142857142857,0.0,1.0,0.9285714285714286,-1.0,0.0
6279.js,3.0,0.0,4.0,3.0,-1.0,0.0
62802.js,0.25,0.0,0.3333333333333333,0.6666666666666666,-1.0,0.0
62914.js,0.21428571428571427,0.0,0.2857142857142857,0.7142857142857143,-1.0,0.0
63048.js,0.6,0.0,0.8,0.2,-1.0,0.0
63155.js,0.375,0.0,0.5,0.5,-1.0,0.0
63225.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
63230.js,0.75,0.0,1.0,0.0,-1.0,-1.0
63301.js,3.0,0.0,4.0,3.0,-1.0,0.0
634.js,3.0,0.0,4.0,3.0,-1.0,0.0
63457.js,0.375,0.0,1.0,0.5,-1.0,0.0
63628.js,0.17647058823529413,0.0,1.7058823529411764,0.7647058823529411,-1.0,0.0
63674.js,0.012875536480686695,0.0,1.0,0.9828326180257512,-1.0,-1.0
6370.js,3.0,0.0,4.0,3.0,-1.0,0.0
63757.js,0.25,0.0,0.3333333333333333,0.6666666666666666,-1.0,0.0
64206.js,1.5,0.0,2.0,1.0,-1.0,0.0
6422.js,3.0,0.0,4.0,3.0,-1.0,0.0
64731.js,1.0,0.0,1.0,0.3333333333333333,-1.0,0.0
6476.js,3.0,0.0,4.0,3.0,-1.0,-1.0
6500.js,1.5,0.0,1.0,1.0,-1.0,-1.0
65036.js,0.09090909090909093,0.0,0.30303030303030304,0.8787878787878788,-1.0,-1.0
65219.js,0.25,0.0,0.3333333333333333,0.6666666666666666,-1.0,-1.0
65267.js,0.3,0.0,0.4,0.6,-1.0,0.0
65321.js,0.25,0.0,0.3333333333333333,0.6666666666666666,-1.0,0.0
65459.js,0.5,0.0,1.0,0.3333333333333333,-1.0,0.0
65727.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
6586.js,3.0,0.0,1.0,3.0,-1.0,-1.0
66106.js,0.3333333333333333,0.0,1.0,0.5555555555555556,-1.0,0.0
66225.js,0.25,0.0,0.3333333333333333,0.6666666666666666,-1.0,0.0
66323.js,0.3333333333333333,0.0,0.4444444444444444,0.5555555555555556,-1.0,-1.0
66365.js,0.6,0.0,0.8,0.2,-1.0,-1.0
66377.js,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.0,0.0
66394.js,0.75,0.0,1.0,0.0,-1.0,0.0
66399.js,0.75,0.0,1.0,0.0,-1.0,-1.0
66502.js,1.5,0.0,1.0,1.0,-1.0,0.0
66680.js,0.3333333333333333,0.0,1.0,0.5555555555555556,-1.0,-1.0
66945.js,3.0,0.0,4.0,3.0,-1.0,0.0
67353.js,3.0,0.0,4.0,3.0,-1.0,0.0
67476.js,1.5,0.0,2.0,1.0,-1.0,0.0
67544.js,1.5,0.0,2.0,1.0,-1.0,0.0
67717.js,3.0,0.0,4.0,3.0,-1.0,0.0
67724.js,3.0,0.0,4.0,3.0,-1.0,0.0
67737.js,1.5,0.0,2.0,1.0,-1.0,-1.0
67918.js,1.5,0.0,2.0,1.0,-1.0,0.0
67961.js,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.0,0.0
67981.js,1.5,0.0,2.0,1.0,-1.0,0.0
68040.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
6806.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
68706.js,1.5,0.0,1.0,1.0,-1.0,0.0
68856.js,1.5,0.0,2.0,1.0,-1.0,0.0
69198.js,1.5,0.0,2.0,1.0,-1.0,0.0
69216.js,3.0,0.0,4.0,3.0,-1.0,0.0
69246.js,3.0,0.0,4.0,3.0,-1.0,0.0
69472.js,3.0,0.0,4.0,3.0,-1.0,0.0
69578.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
69635.js,1.5,0.0,2.0,1.0,-1.0,0.0
69705.js,3.0,0.0,4.0,3.0,-1.0,0.0
69826.js,3.0,0.0,1.0,3.0,-1.0,-1.0
70353.js,3.0,0.0,4.0,3.0,-1.0,0.0
70748.js,3.0,0.0,4.0,3.0,-1.0,0.0
70775.js,3.0,0.0,4.0,3.0,-1.0,0.0
70848.js,1.5,0.0,2.0,1.0,-1.0,0.0
71032.js,3.0,0.0,4.0,3.0,-1.0,0.0
7167.js,3.0,0.0,4.0,3.0,-1.0,0.0
71688.js,0.42857142857142855,0.0,1.0,0.42857142857142855,-1.0,0.0
71716.js,0.15789473684210525,0.0,1.0,0.7894736842105263,-1.0,0.0
71738.js,1.5,0.0,2.0,1.0,-1.0,0.0
71744.js,3.0,0.0,4.0,3.0,-1.0,0.0
72068.js,1.5,0.0,2.0,1.0,-1.0,0.0
72259.js,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.0,0.0
72273.js,0.17647058823529413,0.0,1.0,0.7647058823529411,-1.0,-1.0
72470.js,1.0,0.0,1.0,0.3333333333333333,-1.0,0.0
72581.js,0.42857142857142855,0.0,1.0,0.42857142857142855,-1.0,0.0
73103.js,0.6,0.0,0.8,0.2,-1.0,0.0
